0.38807648,0.32280463
0.41310993,0.385794
0.36036417,0.31221816
0.49965397,0.4003168
0.45898303,0.41500434
0.3758794,0.42866048
0.50710136,0.49809343
0.51972246,0.5214402
0.43346,0.43937665
0.4070319,0.42595997
0.43184593,0.42600572
0.4681044,0.45426
0.48148596,0.47165826
0.33243728,0.3075492
0.5432491,0.50510633
0.43737477,0.46417478
0.52255607,0.41699865
0.47175515,0.5207965
0.4146562,0.3951608
0.45615438,0.4054387
0.41776067,0.4337502
0.38639614,0.42414376
0.38177177,0.34512818
0.41973177,0.4305022
0.3855826,0.3147208
0.2350616,0.2551029
0.41845992,0.45338967
0.4505112,0.44709054
0.37627873,0.37305644
0.51276594,0.51177734
0.5181357,0.42070988
0.46775123,0.43882054
