0.35103357,0.28445196
0.33464754,0.30846858
0.3258295,0.27434593
0.39248288,0.3187484
0.37690434,0.33695057
0.34770223,0.39724636
0.39772925,0.3759369
0.4406689,0.4324279
0.37672037,0.38748565
0.38902575,0.41061807
0.39310184,0.38213682
0.38448098,0.409437
0.43183076,0.41923618
0.30253452,0.2799317
0.4541856,0.44321164
0.3768837,0.38884464
0.4489777,0.3500847
0.4285696,0.4655869
0.3670617,0.34027728
0.42370564,0.36260766
0.37398592,0.38666636
0.35195598,0.3649782
0.31992313,0.2995493
0.35641468,0.35664138
0.32688752,0.26049355
0.22589232,0.24489404
0.35341927,0.41134626
0.3918494,0.38628152
0.3173766,0.31702423
0.42752543,0.44475842
0.47158852,0.38244617
0.39243504,0.3543242
