0.48364484,0.4063875
0.46101323,0.43241426
0.39198408,0.30608994
0.4976604,0.42300436
0.4744292,0.41534427
0.43226558,0.49091575
0.52184695,0.50696146
0.56285864,0.54848987
0.45622364,0.45052093
0.4245619,0.44612402
0.46427673,0.4645003
0.46491483,0.48537678
0.5448267,0.5159201
0.34098655,0.3095068
0.5656369,0.5406067
0.47124332,0.4967561
0.55415446,0.42060393
0.5420321,0.5848044
0.4164292,0.37429503
0.5129786,0.44790578
0.44791535,0.4615099
0.42066008,0.45300305
0.42924413,0.39469165
0.45098105,0.45115274
0.45041293,0.3563017
0.27821612,0.30379343
0.43365803,0.48240685
0.50068676,0.49987766
0.37167504,0.37292013
0.54170334,0.56654084
0.5409878,0.45064744
0.5004062,0.47451523
