0.8214111,0.84564114
0.80161786,0.74390316
0.7791337,0.7315227
0.7834662,0.7042872
0.84488857,0.72594625
0.7970522,0.8027931
0.86847603,0.8759056
0.7906249,0.7614595
0.73290324,0.7351484
0.80538046,0.8221729
0.8351467,0.73028284
0.8359571,0.7562083
0.66903526,0.7130782
0.75420463,0.59164923
0.79936355,0.79783756
0.8727516,0.9022073
0.85539633,0.7671282
0.8818615,0.88448995
0.81345737,0.81856775
0.7589777,0.7382452
0.5688601,0.67375356
0.75666344,0.82950157
0.9007064,0.805376
0.84959656,0.912394
0.86251146,0.70830697
0.4887848,0.55797756
0.8605753,0.90942115
0.83810616,0.8898876
0.7183776,0.71970874
0.8539143,0.8017699
0.75370556,0.70885307
0.8079511,0.7574161
