0.64733225,0.62804407
0.67450744,0.6665005
0.4764811,0.38152367
0.6337879,0.5445512
0.4690287,0.45555708
0.5495809,0.59217995
0.7274791,0.6872003
0.44512823,0.32878542
0.30347902,0.41319537
0.6113572,0.6572318
0.5255053,0.5087642
0.5630542,0.579014
0.74359983,0.67984617
0.48753968,0.37155297
0.71292055,0.68069685
0.7276501,0.73122084
0.6696564,0.48397782
0.7576519,0.77750796
0.61267006,0.6233789
0.44684452,0.3841619
0.5053376,0.48714823
0.5840164,0.6274186
0.73375636,0.6140895
0.6032027,0.65303665
0.60289705,0.386313
0.5613925,0.57232016
0.568155,0.6756116
0.7705271,0.7431543
0.45556015,0.40704897
0.756201,0.677352
0.65835655,0.46428737
0.47745538,0.5175048
