0.4510574,0.42527166
0.42665118,0.40719056
0.22042498,0.14919265
0.41076005,0.31581146
0.2843671,0.27487925
0.4034928,0.40175888
0.42808223,0.35523185
0.36065853,0.29846552
0.24636033,0.29917407
0.41231507,0.46381035
0.41866028,0.36281306
0.4090135,0.34962088
0.47900635,0.4628908
0.24675131,0.078834064
0.35457528,0.40446126
0.5236515,0.52784365
0.49529788,0.24770136
0.57696044,0.58958393
0.47880253,0.45084608
0.34174684,0.26999462
0.29787013,0.29435492
0.3316956,0.40000367
0.5083629,0.33571377
0.31124032,0.39447835
0.31280532,0.12192026
0.35694432,0.382546
0.38827804,0.46857893
0.5627011,0.5330519
0.2626101,0.2389943
0.54417545,0.51277786
0.47918972,0.29859442
0.25864905,0.2634949
