0.4637728,0.49262953
0.5282096,0.51625276
0.50967973,0.40498972
0.5311543,0.47440788
0.4689885,0.42920378
0.4560969,0.45015222
0.5436647,0.51697934
0.5635061,0.50007147
0.4359589,0.45970875
0.44783813,0.48468703
0.53608316,0.47668892
0.5113655,0.5105907
0.532312,0.5239202
0.39247367,0.35136887
0.46356046,0.4595885
0.50116175,0.5088302
0.6172554,0.44126964
0.60154724,0.6235443
0.49544707,0.46721157
0.6017123,0.537018
0.43446139,0.44372213
0.49412006,0.5265493
0.5689052,0.48613876
0.41306385,0.4533473
0.5088686,0.4458448
0.31079575,0.3716003
0.47911873,0.5347862
0.5829716,0.6084631
0.38656586,0.34191054
0.53405124,0.51371896
0.56202555,0.43802327
0.5132035,0.474834
