0.46074212,0.48343334
0.50891876,0.5049251
0.5119398,0.40498972
0.51218796,0.41319773
0.4684849,0.4323441
0.4560969,0.45665738
0.541171,0.51234806
0.5635061,0.50007147
0.41270134,0.44491154
0.44783813,0.48468703
0.5585073,0.49935362
0.51781267,0.43751675
0.52698153,0.49357566
0.3290931,0.19237253
0.44280037,0.46308485
0.50116175,0.5088302
0.6172554,0.44791186
0.57611865,0.611315
0.50885326,0.4772563
0.5614248,0.537018
0.39976895,0.42170784
0.4568207,0.49834535
0.5750055,0.47844917
0.40596718,0.41387463
0.4804437,0.3947508
0.27970618,0.34680855
0.47911873,0.5347862
0.5829716,0.6084631
0.39413726,0.32144904
0.52171046,0.51371896
0.5413763,0.42321363
0.5132035,0.474834
