0.77201945,0.800341
0.75042754,0.7016436
0.6236093,0.5619789
0.7290332,0.6654367
0.7467803,0.6491124
0.7357787,0.76796395
0.79066974,0.7815731
0.73313534,0.67906654
0.5762203,0.5907578
0.70998216,0.7230559
0.81047875,0.72191054
0.7568103,0.6368376
0.6421898,0.66107047
0.6395195,0.4940973
0.6428391,0.6552626
0.8387837,0.8607949
0.79978526,0.67403513
0.7817289,0.79028374
0.70776117,0.7573746
0.66426134,0.6408248
0.51791,0.61291337
0.7201478,0.7694829
0.79886186,0.709558
0.7530749,0.8092338
0.77455443,0.6059888
0.44721773,0.49329266
0.78805226,0.8498396
0.8065261,0.8517332
0.6542498,0.60216504
0.8063882,0.73061603
0.6842312,0.5902411
0.685484,0.63582116
