0.40270317,0.34548032
0.41839266,0.3970982
0.3322348,0.25874248
0.42759734,0.34730342
0.40696135,0.34800994
0.37909955,0.41241845
0.4292586,0.41345924
0.46984592,0.4609849
0.3806646,0.3968362
0.4027978,0.42574102
0.41022366,0.41508278
0.41182324,0.44594437
0.47217542,0.4388554
0.28215474,0.260218
0.4887633,0.4826412
0.40903944,0.42165467
0.49270657,0.38680705
0.48123962,0.5209466
0.37171015,0.3559104
0.4488728,0.3987542
0.40079242,0.4138827
0.36666125,0.40006748
0.37757316,0.36710617
0.4080189,0.3953027
0.37718964,0.3077782
0.24479884,0.26974276
0.39628762,0.44263583
0.43421155,0.43234682
0.32381177,0.33415046
0.48812845,0.49230456
0.50119144,0.40338087
0.45268628,0.41245428
