0.5683606,0.5488652
0.6147289,0.6182836
0.3770743,0.30864963
0.58810735,0.5213667
0.45800892,0.44250107
0.54712725,0.57004917
0.62380636,0.5358747
0.42101955,0.33229038
0.3634952,0.4251224
0.55303174,0.5996642
0.4925527,0.46452582
0.51372707,0.45787305
0.6245443,0.58414173
0.36182925,0.24011436
0.55529815,0.592331
0.6607653,0.6653079
0.6281404,0.45495793
0.6944929,0.7099553
0.6092554,0.616058
0.4442866,0.38553494
0.4725332,0.464151
0.57801783,0.6159133
0.68652546,0.56256
0.50895965,0.5700876
0.54343826,0.28198254
0.49587482,0.5279176
0.5272181,0.60221624
0.7220353,0.6982062
0.33460468,0.3065536
0.6894673,0.6454481
0.5974434,0.40944478
0.3481612,0.39844516
