0.62709403,0.29831573,0.28516448,0.69579405,0.37721327,0.3096272
0.58369935,0.60497695,0.6395364,0.53847533,0.68766534,0.62519735
0.57860595,0.568184,0.3160377,0.59434056,0.625605,0.3722619
0.72362244,0.60429424,0.3301676,0.7380976,0.6597784,0.37906656
0.4297838,0.2423057,0.6333319,0.44979173,0.25294092,0.64511544
0.6048806,0.39272866,0.40778232,0.63903815,0.39519805,0.42080507
0.7405631,0.36701703,0.43103287,0.73175997,0.41598436,0.5194442
0.5122012,0.366613,0.15616181,0.5380101,0.4671632,0.2811325
0.33784434,0.31626984,0.39082894,0.32035062,0.3904126,0.50506175
0.67332274,0.58504975,0.6235997,0.5909446,0.54645514,0.6647191
0.6211414,0.5949654,0.6905533,0.6080596,0.5712678,0.6934308
0.7563535,0.7517756,0.40455556,0.7963551,0.82228357,0.44531137
0.67368126,0.5937786,0.5961314,0.6954344,0.59807706,0.60178703
0.68963164,0.4365776,0.3316236,0.7000381,0.5039609,0.4863065
0.37417993,0.20027167,0.13951218,0.37969625,0.19739841,0.1966298
0.42741022,0.5575504,0.48654756,0.40694955,0.54733324,0.43068796
0.5825672,0.51371986,0.53048503,0.6027991,0.4735599,0.53269005
0.5605938,0.34115413,0.5370771,0.6227496,0.39215407,0.58188945
0.5755957,0.36627802,0.2564304,0.62113553,0.37777686,0.3069469
0.24060878,0.4270909,0.49582684,0.43836325,0.5695239,0.5657823
0.727683,0.6309863,0.38637072,0.73620963,0.64102566,0.4001323
0.70712715,0.66117436,0.810184,0.7523563,0.6813999,0.7579936
0.3366181,0.59879196,0.5804317,0.34844837,0.65274084,0.5506883
0.6984048,0.57298434,0.64320904,0.74763435,0.5967384,0.69287384
0.52391756,0.6541958,0.3067491,0.5961106,0.81166834,0.34899136
0.51347893,0.54393774,0.5391383,0.5232644,0.5486176,0.52749175
0.7140907,0.4723586,0.6644863,0.6981487,0.40410152,0.72775906
0.56709665,0.68315136,0.7252667,0.52579945,0.686317,0.6910281
0.49956605,0.63484085,0.63924754,0.51590204,0.68926847,0.6625965
0.514658,0.5539277,0.4009131,0.58374697,0.62001985,0.46657863
0.56610274,0.69068563,0.2604,0.6185274,0.73351806,0.29438978
0.70242125,0.5271118,0.31067023,0.7474108,0.60514516,0.2597724
0.6049067,0.7209979,0.5158259,0.6177532,0.7672006,0.49496734
0.56163704,0.45987257,0.6845381,0.5129029,0.47109196,0.7262797
0.3795931,0.50920355,0.60695755,0.42761073,0.5908353,0.6055972
0.751925,0.28304347,0.3823989,0.7525537,0.5646798,0.40448388
0.6122523,0.6009251,0.6796922,0.5878562,0.7347534,0.6693641
0.7522949,0.7250463,0.40713316,0.783559,0.78218466,0.43530858
0.6495737,0.20433655,0.18787235,0.68045324,0.329118,0.28593332
0.38366938,0.72052795,0.38045573,0.33967212,0.7362017,0.3461558
0.6198638,0.5374414,0.5129557,0.6043858,0.67913014,0.56758386
0.6489456,0.51451564,0.6693316,0.50126773,0.44890153,0.70666933
0.38353074,0.6282555,0.71987414,0.45578545,0.72572345,0.7163407
0.47590345,0.32646668,0.45013583,0.48190635,0.38384372,0.50705683
0.55620927,0.31244606,0.20107064,0.67158467,0.2718778,0.15047924
0.5583455,0.37195542,0.43834347,0.50072193,0.5430042,0.52277774
0.58233213,0.47254875,0.505339,0.60265774,0.5249027,0.5760575
0.06437975,0.20124607,0.11426556,0.10220254,0.16241416,0.12249776
0.49093413,0.2992073,0.39816916,0.5046291,0.39286622,0.3688833
0.51185006,0.672142,0.6726229,0.43126523,0.6909961,0.70214903
0.3083685,0.3868599,0.54857886,0.3176962,0.3751722,0.47499478
0.30112225,0.5940391,0.5428033,0.35364375,0.64954454,0.60615176
0.5839177,0.45942095,0.5865505,0.61217386,0.43641636,0.6409421
0.313452,0.38934532,0.022431796,0.6584252,0.4012963,0.44844967
0.64443684,0.3363359,0.45975065,0.7117319,0.35933208,0.49719322
0.5750765,0.6531721,0.55068916,0.6129466,0.7252597,0.5997723
0.60784507,0.48663652,0.2527619,0.7005291,0.59898365,0.26555535
0.48591793,0.3064611,0.54924214,0.59725654,0.3518054,0.5580076
0.6329785,0.5034531,0.46376276,0.70563966,0.5484915,0.5071405
0.63877,0.4178111,0.52495176,0.65120345,0.49144644,0.49895018
0.7523391,0.5427233,0.21866582,0.7095377,0.56899714,0.30327156
0.4820478,0.5774155,0.56670916,0.49699485,0.6920924,0.7438532
0.5248766,0.6561972,0.2752557,0.62538826,0.72905105,0.37927866
0.79322267,0.62245905,0.46686384,0.81330645,0.5880469,0.5151285
0.73227006,0.43561372,0.76029146,0.7757533,0.52778274,0.79373753
0.4359357,0.2293751,0.36867043,0.3085909,0.20309958,0.3955054
0.7127559,0.6041838,0.58586913,0.7446701,0.668126,0.6422438
0.7042788,0.51362985,0.42094743,0.7457323,0.52599424,0.37845102
0.56611043,0.5295364,0.5814593,0.46535528,0.5870492,0.5269817
0.51997966,0.5772672,0.54648834,0.48712444,0.5598215,0.5348235
0.8202663,0.7149222,0.41220477,0.75270545,0.78565484,0.47227898
0.22450458,0.70193386,0.40453282,0.2736232,0.7554067,0.40850765
