0.33881325,0.3635884,0.22032101,0.408672,0.40966195,0.29303038
0.3424188,0.3305169,0.3109723,0.36366758,0.44412896,0.33452627
0.22530738,0.32121015,0.21954814,0.270755,0.39001897,0.30396852
0.319947,0.2832154,0.29441023,0.36477676,0.37986347,0.31525728
0.25454056,0.2658319,0.22618267,0.36629042,0.37141252,0.34468114
0.24846257,0.27683756,0.30423835,0.36687776,0.33942646,0.34864494
0.37998357,0.27589002,0.23849903,0.41204607,0.34087017,0.3448797
0.29795644,0.24634223,0.32823673,0.38047937,0.36455166,0.40571195
0.29570988,0.22950412,0.29383114,0.3135947,0.32913336,0.34016508
0.41991386,0.39597806,0.2962631,0.38277698,0.4104313,0.42402363
0.47192505,0.36233306,0.34597647,0.507725,0.41265795,0.37810427
0.26884,0.21392015,0.19952863,0.34797692,0.26645467,0.27092984
0.40487212,0.39058995,0.3106038,0.4528694,0.44416478,0.32511884
0.36428875,0.25004792,0.19751357,0.36813134,0.3881021,0.28806105
0.44274065,0.34420893,0.20534539,0.4427878,0.41505003,0.3402681
0.35616332,0.29467592,0.29206517,0.39167857,0.34564126,0.31029835
0.30265766,0.35475633,0.26054615,0.37345365,0.37144458,0.27641153
0.3922656,0.32348996,0.29857635,0.39229763,0.45844576,0.37008986
0.31431013,0.2838512,0.22627772,0.31951705,0.31043786,0.31289762
0.20232865,0.23520741,0.20878151,0.375683,0.30360848,0.36691123
0.46179813,0.41981527,0.2905102,0.51832414,0.453879,0.34111843
0.2468601,0.28906852,0.42421806,0.3055936,0.36869478,0.46411055
0.43381292,0.21422823,0.26982775,0.47577634,0.22272158,0.25805816
0.34202832,0.23169735,0.2734655,0.38781685,0.35126746,0.3298792
0.29069895,0.22296324,0.1741939,0.3592828,0.41302317,0.23298869
0.27529392,0.27323332,0.29069287,0.36559567,0.33002493,0.35017017
0.36416242,0.23972617,0.21938424,0.40180913,0.2846237,0.29193547
0.2834551,0.29293132,0.28128663,0.397863,0.39557567,0.30515015
0.4468348,0.3185293,0.23836026,0.42066666,0.41084346,0.31277537
0.24389842,0.20818128,0.27223387,0.2883285,0.2858292,0.32151592
0.28552234,0.28361616,0.34393576,0.33714908,0.43208593,0.36778307
0.30079466,0.2973206,0.230839,0.37453938,0.45566285,0.2387192
0.28571972,0.30184743,0.22617558,0.4666223,0.35004494,0.2470466
0.2821039,0.22847654,0.2835008,0.30353633,0.28091645,0.36213672
0.32491103,0.28955132,0.3542767,0.40671653,0.3647117,0.36195552
0.46801716,0.2742952,0.22512394,0.44141656,0.42425805,0.28540915
0.38755706,0.4011073,0.30940595,0.39572942,0.4748356,0.36161414
0.29274267,0.32613635,0.26000953,0.34989735,0.41410485,0.29598832
0.22978213,0.2623015,0.31482616,0.25878143,0.40587366,0.4221012
0.30625075,0.3124955,0.24737383,0.36953616,0.42694983,0.3166228
0.31719527,0.24339604,0.23662551,0.34904096,0.41761574,0.33590162
0.4754415,0.33408898,0.29807782,0.43264982,0.33296123,0.33841172
0.31660214,0.38405243,0.21727116,0.36431295,0.5391888,0.3095613
0.4857151,0.2842252,0.23759809,0.45286584,0.34742656,0.2956422
0.30191457,0.29207045,0.34539285,0.5976133,0.3789115,0.35946986
0.420114,0.24569061,0.22291721,0.42163098,0.36863267,0.3315575
0.40423372,0.24204952,0.20827164,0.4229454,0.35902146,0.23604795
0.3364277,0.31101403,0.2875685,0.4310645,0.4471967,0.33159488
0.3256853,0.2504359,0.30164102,0.39759514,0.38794464,0.3553076
0.37247342,0.33977336,0.3150413,0.35491654,0.40634385,0.38229904
0.21572581,0.22157212,0.26539308,0.2948035,0.33600572,0.34302443
0.25889736,0.24882977,0.26329973,0.33184636,0.3462759,0.32399946
0.20998357,0.2912012,0.33735323,0.2656819,0.42197716,0.38820592
0.21927252,0.2344266,0.1779866,0.39431095,0.41381,0.33299556
0.36728573,0.331344,0.31640533,0.39736935,0.4078533,0.3433266
0.3238825,0.31969872,0.20891082,0.3524904,0.3998617,0.2685617
0.53841734,0.27303615,0.28766152,0.52824086,0.3213636,0.34921622
0.3149213,0.28809893,0.2975302,0.3714226,0.40467727,0.38354188
0.27542877,0.36110425,0.2072473,0.37499827,0.39230308,0.2911929
0.34304452,0.20693189,0.19030665,0.3652098,0.3675482,0.21878679
0.36121202,0.36929598,0.24660751,0.34987694,0.48619458,0.29791066
0.3649389,0.23104933,0.28955114,0.44561008,0.3902866,0.36455685
0.31465134,0.26862124,0.18223056,0.41029802,0.31053302,0.25702545
0.40426144,0.2960759,0.23478632,0.49238867,0.32310262,0.35255498
0.414089,0.2742359,0.29716495,0.4291361,0.44988617,0.32866663
0.5546886,0.31545284,0.18090495,0.4700022,0.4049234,0.2594928
0.31656706,0.22931774,0.23633367,0.38557,0.29478616,0.27832788
0.32331738,0.27829215,0.2952323,0.38052282,0.36301386,0.35140577
0.3877712,0.24487649,0.23110351,0.33077773,0.3874088,0.24742095
0.41365534,0.31757328,0.25467083,0.42668372,0.3402353,0.28020582
0.44057533,0.31861362,0.2967194,0.40448153,0.42153907,0.35105234
0.20201549,0.27006733,0.26364347,0.31122628,0.41343904,0.26238185
